,Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
7571,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,RYE,RYE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"22,000",
7572,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,280,000",
7573,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"425,500",
7574,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,SUNFLOWER,SUNFLOWER - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"57,000",
7575,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,000",
7576,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"48,000",
7577,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,SWEET CORN,SWEET CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"93,500",
7578,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,260,000",
7579,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,260,000",
7580,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"770,000",
7581,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,000",
7582,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"395,000",
7583,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"395,000",
7584,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,112,000",
7585,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"580,000",
7586,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"580,000",
7587,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7588,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7589,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7590,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,PEANUTS,PEANUTS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"16,000",
7591,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,RICE,RICE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"120,000",
7592,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,RICE,"RICE, LONG GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"120,000",
7593,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,130,000",
7594,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,SWEET POTATOES,SWEET POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"29,000",
7595,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,VEGETABLE TOTALS,VEGETABLE TOTALS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"29,500",
7596,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"95,000",
7597,SURVEY,2023,YEAR,,STATE,MISSISSIPPI,28.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"95,000",
7598,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,670,000",
7599,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"100,000",
7600,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"330,000",
7601,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"330,000",
7602,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,284,000",
7603,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,855,000",
7604,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,650,000",
7605,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"205,000",
7606,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,880,000",
7607,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,670,000",
7608,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"210,000",
7609,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"80,000",
7610,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,000",
7611,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,000",
7612,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,410",
7613,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,360",
7614,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,50,
7615,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,000",
7616,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,RICE,RICE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"200,000",
7617,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,RICE,"RICE, LONG GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"193,000",
7618,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,RICE,"RICE, MEDIUM GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,000",
7619,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,520,000",
7620,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"600,000",
7621,SURVEY,2023,YEAR,,STATE,MISSOURI,29.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"600,000",
7622,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,030,000",
7623,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,CANOLA,CANOLA - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"160,000",
7624,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,CHICKPEAS,CHICKPEAS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"163,700",
7625,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,CHICKPEAS,"CHICKPEAS, LARGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"130,000",
7626,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,CHICKPEAS,"CHICKPEAS, SMALL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"33,700",
7627,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"68,000",
7628,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"62,000",
7629,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,214,000",
7630,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,FLAXSEED,FLAXSEED - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"57,000",
7631,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,700,000",
7632,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,050,000",
7633,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,650,000",
7634,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,450",
7635,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,000",
7636,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7637,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,LEGUMES,"LEGUMES, ALFALFA, SEED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,500",
7638,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,LENTILS,LENTILS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"374,000",
7639,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"22,000",
7640,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"570,000",
7641,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,SAFFLOWER,SAFFLOWER - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"46,000",
7642,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"23,300",
7643,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,985,000",
7644,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,630,000",
7645,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"675,000",
7646,SURVEY,2023,YEAR,,STATE,MONTANA,30.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,680,000",
7647,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"92,000",
7648,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,100",
7649,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACKEYE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,600",
7650,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, CRANBERRY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,0,
7651,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, GREAT NORTHERN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"30,500",
7652,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,300",
7653,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, NAVY - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7654,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, OTHER, NOT LISTED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7655,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINK - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7656,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"44,800",
7657,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,300",
7658,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7659,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,500,000",
7660,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"280,000",
7661,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"18,763,000",
7662,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,285,000",
7663,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,435,000",
7664,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"850,000",
7665,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,335,000",
7666,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,460,000",
7667,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"875,000",
7668,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"80,000",
7669,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"40,000",
7670,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"40,000",
7671,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,270,
7672,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7673,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7674,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,MILLET,"MILLET, PROSO - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"151,000",
7675,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"24,000",
7676,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"19,000",
7677,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"21,900",
7678,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"225,000",
7679,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"40,000",
7680,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,180,000",
7681,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"46,600",
7682,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,SUNFLOWER,SUNFLOWER - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"37,500",
7683,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,500",
7684,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"30,000",
7685,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"880,000",
7686,SURVEY,2023,YEAR,,STATE,NEBRASKA,31.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"880,000",
7687,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,000",
7688,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"391,000",
7689,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"380,000",
7690,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"140,000",
7691,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"240,000",
7692,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7693,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7694,SURVEY,2023,YEAR,,STATE,NEVADA,32.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7695,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,000",
7696,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"53,000",
7697,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"41,000",
7698,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"36,000",
7699,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,000",
7700,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7701,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7702,SURVEY,2023,YEAR,,STATE,NEW HAMPSHIRE,33.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7703,SURVEY,2023,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,ASPARAGUS,ASPARAGUS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,900",
7704,SURVEY,2023,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,800",
7705,SURVEY,2023,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"65,000",
7706,SURVEY,2023,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,000",
7707,SURVEY,2023,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,CRANBERRIES,CRANBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,900",
7708,SURVEY,2023,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"298,000",
7709,SURVEY,2023,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"97,000",
